job_id,start,end,node,file_id,file_url,file_size,last_file_state,last_process_state,ended,kafka_begin,kafka_end,kafka_alivetime
14447499,"December 21st 2020, 13:58:23.701","December 21st 2020, 13:58:23.701",dunepro-40418592-0-fnpc17102.fnal.gov,7443805,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/44/38/05/np04_raw_run005766_0001_dl3.root,8220652969,transferred,active,False,1608559103701,1608559103701,0.0
14447498,"December 21st 2020, 13:58:05.891","December 21st 2020, 13:58:05.891",dunepro-40418600-0-fnpc19120.fnal.gov,7435564,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/43/55/64/np04_raw_run005759_0123_dl1.root,8233210458,transferred,active,False,1608559085891,1608559085891,0.0
14447497,"December 21st 2020, 13:58:13.259","December 21st 2020, 13:58:13.259",heplnc098.pp.rl.ac.uk,7435582,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/43/55/82/np04_raw_run005759_0126_dl2.root,8222689359,transferred,active,False,1608559093259,1608559093259,0.0
14447496,"December 21st 2020, 13:58:08.364","December 21st 2020, 13:58:08.364",heplnc098.pp.rl.ac.uk,7435567,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/43/55/67/np04_raw_run005759_0123_dl6.root,8219417541,transferred,active,False,1608559088364,1608559088364,0.0
14447495,"December 21st 2020, 13:57:28.302","December 21st 2020, 13:57:28.302",heplnc143.pp.rl.ac.uk,7443676,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/44/36/76/np04_raw_run005766_0004_dl2.root,8278836569,transferred,active,False,1608559048302,1608559048302,0.0
14447494,"December 21st 2020, 13:57:20.805","December 21st 2020, 13:57:20.805",dunepro-40418557-0-fnpc19139.fnal.gov,7435455,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/43/54/55/np04_raw_run005759_0130_dl1.root,4441686533,transferred,active,False,1608559040805,1608559040805,0.0
14447493,"December 21st 2020, 13:57:20.982","December 21st 2020, 13:57:20.982",dunepro-40418559-0-fnpc19139.fnal.gov,7435457,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/43/54/57/np04_raw_run005759_0130_dl9.root,4131056617,transferred,active,False,1608559040982,1608559040982,0.0
14447492,"December 21st 2020, 13:57:10.891","December 21st 2020, 13:57:10.891",dunepro-40418548-0-fnpc19117.fnal.gov,7443544,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/44/35/44/np04_raw_run005766_0008_dl3.root,8241960524,transferred,active,False,1608559030891,1608559030891,0.0
14447481,"December 21st 2020, 13:58:04.779","December 21st 2020, 13:58:04.779",dunepro-40418610-0-fnpc19106.fnal.gov,7435557,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/43/55/57/np04_raw_run005759_0121_dl10.root,8224649090,transferred,active,False,1608559084779,1608559084779,0.0
14447480,"December 21st 2020, 13:58:05.107","December 21st 2020, 13:58:05.107",dunepro-40418602-0-fnpc19106.fnal.gov,7435560,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/43/55/60/np04_raw_run005759_0121_dl8.root,8231779574,transferred,active,False,1608559085108,1608559085108,0.0
14447479,"December 21st 2020, 13:58:09.793","December 21st 2020, 13:58:09.793",heplnc098.pp.rl.ac.uk,7435570,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/43/55/70/np04_raw_run005759_0123_dl4.root,8228291009,transferred,active,False,1608559089793,1608559089793,0.0
14447478,"December 21st 2020, 13:58:09.204","December 21st 2020, 13:58:09.204",heplnc098.pp.rl.ac.uk,7435569,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/43/55/69/np04_raw_run005759_0123_dl2.root,8220426388,transferred,active,False,1608559089205,1608559089205,0.0
14447477,"December 21st 2020, 13:57:31.213","December 21st 2020, 13:57:31.213",heplnc143.pp.rl.ac.uk,7443677,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/44/36/77/np04_raw_run005766_0004_dl6.root,8241808687,transferred,active,False,1608559051214,1608559051214,0.0
14447476,"December 21st 2020, 13:57:20.804","December 21st 2020, 13:57:20.804",dunepro-40418545-0-fnpc19139.fnal.gov,7435454,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/43/54/54/np04_raw_run005759_0129_dl3.root,8239022708,transferred,active,False,1608559040805,1608559040805,0.0
14447475,"December 21st 2020, 13:57:20.143","December 21st 2020, 13:57:20.143",dunepro-40418563-0-fnpc19139.fnal.gov,7435446,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/43/54/46/np04_raw_run005759_0126_dl6.root,8243854901,transferred,active,False,1608559040144,1608559040144,0.0
14447474,"December 21st 2020, 13:57:15.757","December 21st 2020, 13:57:15.757",dunepro-40418560-0-fnpc19117.fnal.gov,7435428,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/43/54/28/np04_raw_run005759_0121_dl1.root,8222318131,transferred,active,False,1608559035757,1608559035757,0.0
14447473,"December 21st 2020, 13:57:12.543","December 21st 2020, 13:57:12.543",dunepro-40418554-0-fnpc19117.fnal.gov,7443547,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/44/35/47/np04_raw_run005766_0010_dl2.root,8239804811,transferred,active,False,1608559032543,1608559032543,0.0
14447472,"December 21st 2020, 13:57:16.195","December 21st 2020, 13:57:16.195",dunepro-40418537-0-fnpc19139.fnal.gov,7435429,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/43/54/29/np04_raw_run005759_0121_dl9.root,8249084146,transferred,active,False,1608559036195,1608559036195,0.0
14447452,"December 21st 2020, 13:56:52.718","December 21st 2020, 13:56:52.718",dunepro-40418531-0-fnpc19108.fnal.gov,7435287,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/43/52/87/np04_raw_run005759_0119_dl11.root,8219779429,transferred,active,False,1608559012718,1608559012718,0.0
14447442,"December 21st 2020, 13:57:04.432","December 21st 2020, 13:57:04.432",dunepro-40418555-0-fnpc19121.fnal.gov,7443539,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/44/35/39/np04_raw_run005766_0007_dl10.root,8230527209,transferred,active,False,1608559024432,1608559024432,0.0
14447441,"December 21st 2020, 13:57:01.661","December 21st 2020, 13:57:01.661",dunepro-40418549-0-fnpc19121.fnal.gov,7443533,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/44/35/33/np04_raw_run005766_0006_dl10.root,8220227142,transferred,active,False,1608559021661,1608559021661,0.0
14447440,"December 21st 2020, 13:56:56.763","December 21st 2020, 13:56:56.763",dunepro-40418547-0-fnpc19137.fnal.gov,7443509,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/44/35/09/np04_raw_run005766_0001_dl5.root,8276156715,transferred,active,False,1608559016764,1608559016764,0.0
14447439,"December 21st 2020, 13:56:57.459","December 21st 2020, 13:56:57.459",dunepro-40418546-0-fnpc19108.fnal.gov,7443522,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/44/35/22/np04_raw_run005766_0004_dl5.root,8272270065,transferred,active,False,1608559017459,1608559017459,0.0
14447438,"December 21st 2020, 13:56:53.823","December 21st 2020, 13:56:53.823",dunepro-40418543-0-fnpc19111.fnal.gov,7435291,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/43/52/91/np04_raw_run005759_0120_dl5.root,8224273435,transferred,active,False,1608559013823,1608559013823,0.0
14447437,"December 21st 2020, 13:58:02.852","December 21st 2020, 13:58:02.852",mahagon21.farm.particle.cz,7443712,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/44/37/12/np04_raw_run005766_0009_dl9.root,8230055122,transferred,active,False,1608559082852,1608559082852,0.0
14447436,"December 21st 2020, 13:56:52.418","December 21st 2020, 13:56:52.418",dunepro-40418530-0-fnpc19137.fnal.gov,7435286,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/43/52/86/np04_raw_run005759_0119_dl9.root,8274840549,transferred,active,False,1608559012418,1608559012418,0.0
14447435,"December 21st 2020, 13:57:08.279","December 21st 2020, 13:57:08.279",dunepro-40418515-0-fnpc19139.fnal.gov,7443543,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/44/35/43/np04_raw_run005766_0008_dl11.root,8244323727,transferred,active,False,1608559028279,1608559028279,0.0
14447434,"December 21st 2020, 13:56:50.542","December 21st 2020, 13:56:50.542",dunepro-40418521-0-fnpc19108.fnal.gov,7435268,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/43/52/68/np04_raw_run005759_0116_dl3.root,8271833642,transferred,active,False,1608559010542,1608559010542,0.0
14447433,"December 21st 2020, 13:57:00.871","December 21st 2020, 13:57:00.871",dunepro-40418510-0-fnpc9009.fnal.gov,7443530,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/44/35/30/np04_raw_run005766_0006_dl8.root,8223930377,transferred,active,False,1608559020871,1608559020871,0.0
14447432,"December 21st 2020, 13:57:13.116","December 21st 2020, 13:57:13.116",b7s09n6382.cern.ch,7443548,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/44/35/48/np04_raw_run005766_0009_dl5.root,8227864454,transferred,active,False,1608559033117,1608559033117,0.0
14447420,"December 21st 2020, 13:57:13.167","December 21st 2020, 13:57:13.167",dunepro-40418527-0-fnpc19139.fnal.gov,7435400,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/43/54/00/np04_raw_run005759_0115_dl1.root,8277808322,transferred,active,False,1608559033167,1608559033167,0.0
14447419,"December 21st 2020, 13:56:53.015","December 21st 2020, 13:56:53.015",dunepro-40418538-0-fnpc19107.fnal.gov,7435289,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/43/52/89/np04_raw_run005759_0120_dl9.root,8272804475,transferred,active,False,1608559013015,1608559013015,0.0
14447418,"December 21st 2020, 13:58:02.854","December 21st 2020, 13:58:02.854",mahagon21.farm.particle.cz,7435554,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/43/55/54/np04_raw_run005759_0121_dl5.root,8224957415,transferred,active,False,1608559082854,1608559082854,0.0
14447417,"December 21st 2020, 13:58:03.334","December 21st 2020, 13:58:03.334",mahagon21.farm.particle.cz,7443710,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/44/37/10/np04_raw_run005766_0010_dl7.root,8245850589,transferred,active,False,1608559083334,1608559083334,0.0
14447416,"December 21st 2020, 13:57:00.968","December 21st 2020, 13:57:00.968",dunepro-40418522-0-fnpc19117.fnal.gov,7443531,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/44/35/31/np04_raw_run005766_0006_dl9.root,8277020406,transferred,active,False,1608559020968,1608559020968,0.0
14447415,"December 21st 2020, 13:57:01.401","December 21st 2020, 13:57:01.401",dunepro-40418524-0-fnpc9009.fnal.gov,7443532,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/44/35/32/np04_raw_run005766_0006_dl5.root,8236090265,transferred,active,False,1608559021401,1608559021401,0.0
14447414,"December 21st 2020, 13:56:47.234","December 21st 2020, 13:56:47.234",dunepro-40418520-0-fnpc19137.fnal.gov,7435255,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/43/52/55/np04_raw_run005759_0111_dl1.root,8229721589,transferred,active,False,1608559007234,1608559007234,0.0
14447413,"December 21st 2020, 13:56:45.188","December 21st 2020, 13:56:45.188",dunepro-40418516-0-fnpc19107.fnal.gov,7435254,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/43/52/54/np04_raw_run005759_0111_dl4.root,8226332382,transferred,active,False,1608559005188,1608559005188,0.0
14447412,"December 21st 2020, 13:57:13.269","December 21st 2020, 13:57:13.269",b7s09n6382.cern.ch,7443549,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/44/35/49/np04_raw_run005766_0010_dl1.root,8230912534,transferred,active,False,1608559033269,1608559033269,0.0
14447408,"December 21st 2020, 13:57:05.837","December 21st 2020, 13:57:05.837",dunepro-40418532-0-fnpc19117.fnal.gov,7443542,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/44/35/42/np04_raw_run005766_0007_dl9.root,8225783458,transferred,active,False,1608559025838,1608559025838,0.0
14447407,"December 21st 2020, 13:56:59.533","December 21st 2020, 13:56:59.533",dunepro-40418542-0-fnpc19121.fnal.gov,7443529,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/44/35/29/np04_raw_run005766_0006_dl11.root,8229294264,transferred,active,False,1608559019533,1608559019533,0.0
14447406,"December 21st 2020, 13:56:56.640","December 21st 2020, 13:56:56.640",dunepro-40418539-0-fnpc19137.fnal.gov,7443505,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/44/35/05/np04_raw_run005766_0001_dl11.root,8268315407,transferred,active,False,1608559016640,1608559016640,0.0
14447405,"December 21st 2020, 13:56:56.763","December 21st 2020, 13:56:56.763",dunepro-40418550-0-fnpc19111.fnal.gov,7443512,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/44/35/12/np04_raw_run005766_0001_dl10.root,8232000478,transferred,active,False,1608559016763,1608559016763,0.0
14447404,"December 21st 2020, 13:58:03.001","December 21st 2020, 13:58:03.001",mahagon21.farm.particle.cz,7435555,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/43/55/55/np04_raw_run005759_0120_dl7.root,8234891215,transferred,active,False,1608559083001,1608559083001,0.0
14447403,"December 21st 2020, 13:56:53.485","December 21st 2020, 13:56:53.485",dunepro-40418528-0-fnpc19107.fnal.gov,7435290,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/43/52/90/np04_raw_run005759_0120_dl4.root,8233644828,transferred,active,False,1608559013485,1608559013485,0.0
14447402,"December 21st 2020, 13:57:01.815","December 21st 2020, 13:57:01.815",dunepro-40418536-0-fnpc9009.fnal.gov,7443535,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/44/35/35/np04_raw_run005766_0007_dl4.root,8227211787,transferred,active,False,1608559021815,1608559021815,0.0
14447401,"December 21st 2020, 13:56:48.049","December 21st 2020, 13:56:48.049",dunepro-40418514-0-fnpc19141.fnal.gov,7435266,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/43/52/66/np04_raw_run005759_0116_dl4.root,8266595297,transferred,active,False,1608559008049,1608559008049,0.0
14447400,"December 21st 2020, 13:57:14.631","December 21st 2020, 13:57:14.631",b7s09n6382.cern.ch,7435411,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/43/54/11/np04_raw_run005759_0116_dl11.root,8270134306,transferred,active,False,1608559034631,1608559034631,0.0
14447399,"December 21st 2020, 13:57:17.227","December 21st 2020, 13:57:17.227",b7s09n5714.cern.ch,7435433,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/43/54/33/np04_raw_run005759_0122_dl8.root,8234779903,transferred,active,False,1608559037227,1608559037227,0.0
14447398,"December 21st 2020, 13:57:17.014","December 21st 2020, 13:57:17.014",b7s09n5714.cern.ch,7435430,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/43/54/30/np04_raw_run005759_0120_dl8.root,8228530112,transferred,active,False,1608559037014,1608559037014,0.0
14447397,"December 21st 2020, 13:56:57.187","December 21st 2020, 13:56:57.187",b7s10n3925.cern.ch,7443507,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/44/35/07/np04_raw_run005766_0001_dl1.root,8266955441,transferred,active,False,1608559017187,1608559017187,0.0
14447396,"December 21st 2020, 13:57:46.134","December 21st 2020, 13:57:46.134",b7s12n5355.cern.ch,7443696,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/44/36/96/np04_raw_run005766_0007_dl11.root,8233617188,transferred,active,False,1608559066134,1608559066134,0.0
14447395,"December 21st 2020, 13:57:46.138","December 21st 2020, 13:57:46.138",b7s12n5355.cern.ch,7443699,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/44/36/99/np04_raw_run005766_0008_dl9.root,8222305695,transferred,active,False,1608559066138,1608559066138,0.0
14447394,"December 21st 2020, 13:56:42.770","December 21st 2020, 13:56:42.770",b7s11n3701.cern.ch,7443360,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/44/33/60/np04_raw_run005766_0007_dl5.root,8232734216,transferred,active,False,1608559002770,1608559002770,0.0
14447393,"December 21st 2020, 13:56:34.854","December 21st 2020, 13:56:34.854",b7s11n4615.cern.ch,7443216,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/44/32/16/np04_raw_run005765_0038_dl4.root,8226742108,transferred,active,False,1608558994854,1608558994854,0.0
14447392,"December 21st 2020, 13:56:34.863","December 21st 2020, 13:56:34.863",b7s11n4615.cern.ch,7443215,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/44/32/15/np04_raw_run005765_0039_dl5.root,8221903843,transferred,active,False,1608558994863,1608558994863,0.0
14447386,"December 21st 2020, 13:56:57.957","December 21st 2020, 13:56:57.957",dunepro-40418551-0-fnpc19141.fnal.gov,7443524,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/44/35/24/np04_raw_run005766_0005_dl3.root,8225423257,transferred,active,False,1608559017957,1608559017957,0.0
14447385,"December 21st 2020, 13:56:55.753","December 21st 2020, 13:56:55.753",dunepro-40418533-0-fnpc19121.fnal.gov,7435302,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/43/53/02/np04_raw_run005759_0123_dl10.root,8227160002,transferred,active,False,1608559015753,1608559015753,0.0
14447384,"December 21st 2020, 13:56:52.442","December 21st 2020, 14:05:13.133",dunepro-40418535-0-fnpc19141.fnal.gov,7435285,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/43/52/85/np04_raw_run005759_0119_dl3.root,8276268503,transferred,active,False,1608559012443,1608559012443,0.0
14447383,"December 21st 2020, 13:58:02.865","December 21st 2020, 13:58:02.865",mahagon21.farm.particle.cz,7443709,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/44/37/09/np04_raw_run005766_0010_dl3.root,8231488275,transferred,active,False,1608559082865,1608559082865,0.0
14447382,"December 21st 2020, 13:56:50.456","December 21st 2020, 13:56:50.456",dunepro-40418526-0-fnpc19141.fnal.gov,7435267,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/43/52/67/np04_raw_run005759_0116_dl1.root,8280671263,transferred,active,False,1608559010456,1608559010456,0.0
14447381,"December 21st 2020, 13:57:04.018","December 21st 2020, 13:57:04.018",dunepro-40418523-0-fnpc9009.fnal.gov,7443538,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/44/35/38/np04_raw_run005766_0007_dl6.root,8231624796,transferred,active,False,1608559024018,1608559024018,0.0
14447380,"December 21st 2020, 13:56:52.168","December 21st 2020, 13:56:52.168",dunepro-40418525-0-fnpc19124.fnal.gov,7435283,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/43/52/83/np04_raw_run005759_0118_dl1.root,8235603027,transferred,active,False,1608559012168,1608559012168,0.0
14447379,"December 21st 2020, 13:57:13.338","December 21st 2020, 13:57:13.338",b7s09n6382.cern.ch,7443550,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/44/35/50/np04_raw_run005766_0009_dl2.root,8279534355,transferred,active,False,1608559033338,1608559033338,0.0
14447378,"December 21st 2020, 13:57:13.503","December 21st 2020, 13:57:13.503",b7s09n6382.cern.ch,7443552,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/44/35/52/np04_raw_run005766_0010_dl10.root,8236167340,transferred,active,False,1608559033504,1608559033504,0.0
14447377,"December 21st 2020, 13:57:19.758","December 21st 2020, 13:57:19.758",b7s09n5714.cern.ch,7435439,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/43/54/39/np04_raw_run005759_0125_dl8.root,8223609321,transferred,active,False,1608559039758,1608559039758,0.0
14447376,"December 21st 2020, 13:57:46.124","December 21st 2020, 13:57:46.124",b7s12n5355.cern.ch,7443700,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/44/37/00/np04_raw_run005766_0008_dl7.root,8237062975,transferred,active,False,1608559066125,1608559066125,0.0
14447375,"December 21st 2020, 13:56:42.717","December 21st 2020, 13:56:42.717",b7s11n3701.cern.ch,7443233,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/44/32/33/np04_raw_run005765_0043_dl2.root,8233354638,transferred,active,False,1608559002718,1608559002718,0.0
14447374,"December 21st 2020, 13:56:34.852","December 21st 2020, 13:56:34.852",b7s11n4615.cern.ch,7443217,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/44/32/17/np04_raw_run005765_0039_dl11.root,8220270975,transferred,active,False,1608558994852,1608558994852,0.0
14447373,"December 21st 2020, 13:56:38.981","December 21st 2020, 13:56:38.981",wn1905240.in.tier2.hep.manchester.ac.uk,7443219,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/44/32/19/np04_raw_run005765_0040_dl4.root,8236564786,transferred,active,False,1608558998981,1608558998981,0.0
14447372,"December 21st 2020, 13:56:00.142","December 21st 2020, 13:56:00.142",dunepro-40418470-0-fnpc17138.fnal.gov,7443067,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/44/30/67/np04_raw_run005765_0041_dl7.root,8224097283,transferred,active,False,1608558960143,1608558960143,0.0
14447371,"December 21st 2020, 13:56:56.239","December 21st 2020, 13:56:56.239",dunepro-40418552-0-fnpc19137.fnal.gov,7443504,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/44/35/04/np04_raw_run005766_0001_dl2.root,8239472496,transferred,active,False,1608559016240,1608559016240,0.0
14447370,"December 21st 2020, 13:56:57.857","December 21st 2020, 13:56:57.857",dunepro-40418556-0-fnpc19111.fnal.gov,7443523,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/44/35/23/np04_raw_run005766_0004_dl4.root,8221259591,transferred,active,False,1608559017857,1608559017857,0.0
14447369,"December 21st 2020, 13:56:57.117","December 21st 2020, 13:56:57.117",dunepro-40418544-0-fnpc19141.fnal.gov,7443521,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/44/35/21/np04_raw_run005766_0004_dl11.root,8234193439,transferred,active,False,1608559017118,1608559017118,0.0
14447368,"December 21st 2020, 13:56:55.647","December 21st 2020, 13:56:55.647",dunepro-40418540-0-fnpc19108.fnal.gov,7435293,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/43/52/93/np04_raw_run005759_0120_dl3.root,8227318443,transferred,active,False,1608559015647,1608559015647,0.0
14447367,"December 21st 2020, 13:57:31.437","December 21st 2020, 13:57:31.437",dunepro-40418511-0-fnpc7019.fnal.gov,7443678,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/44/36/78/np04_raw_run005766_0004_dl7.root,8237512162,transferred,active,False,1608559051438,1608559051438,0.0
14447366,"December 21st 2020, 13:58:02.954","December 21st 2020, 13:58:02.954",mahagon21.farm.particle.cz,7435553,root://eospublic.cern.ch//eos/experiment/neutplatform/protodune/rawdata/np04/detector/None/raw/07/43/55/53/np04_raw_run005759_0120_dl10.root,8280580959,transferred,active,False,1608559082954,1608559082954,0.0
14447365,"December 21st 2020, 13:56:54.497","December 21st 2020, 13:56:54.497",dunepro-40418529-0-fnpc19111.fnal.gov,7435292,root://fndca1.fnal.gov:1096/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/07/43/52/92/np04_raw_run005759_0120_dl11.root,8277455540,transferred,active,False,1608559014498,1608559014498,0.0
