"@timestamp","@version","_id","_index","_score","_type",activity,"beat_origin.hostname","beat_origin.name","beat_origin.version",bytes,"checksum-adler","created_at","dst-rse","dst-type","dst-url",duration,"event_type","file-size","host.name","kafka.consumer_group","kafka.key","kafka.offset","kafka.partition","kafka.timestamp","kafka.topic","landscape.ingestId","landscape.ingestIndex","landscape.ingestType",name,"previous-request-id",protocol,reason,"request-id",scope,"src-rse","src-type","src-url","started_at","submitted_at","tool-id","transfer-endpoint","transfer-id","transfer-link","transferred_at"
"January 25th 2020, 08:35:45.000",1,LaLX228BJzS0YkGfxijN,"rucio-transfers-v0-2020.01",,logs,"User Subscriptions",c5bb5a1b2c9f,c5bb5a1b2c9f,"6.3.0","7.708GB",a98ef841,"January 25th 2020, 08:35:45.000","RAL_ECHO",DISK,"gsiftp://gridftp.echo.stfc.ac.uk:2811/dune:/protodune/RSE/protodune-sp/e6/2d/np04_raw_run003777_0002_dl2.root","12 hours","transfer-failed","7.708GB",c5bb5a1b2c9f,"store_rucio_logstash_prod",,"1,506,688",0,1579941348936,"ingest.rucio.transfers",,"rucio_transfer","rucio_transfer","np04_raw_run003777_0002_dl2.root",,gsiftp,"STAGING [110] bring-online timeout has been exceeded",06b8e98e37ac45349933dbb705416557,"protodune-sp","FNAL_DCACHE",TAPE,"srm://fndca4a.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/04/85/08/00/np04_raw_run003777_0002_dl2.root","January 24th 2020, 20:18:01.000","January 24th 2020, 20:13:42.000","rucio-conveyor","https://fts3-public.cern.ch:8446","047be160-3ee6-11ea-8356-02163e006de7","https://fts3-public.cern.ch:8449/fts3/ftsmon/#/job/047be160-3ee6-11ea-8356-02163e006de7","January 25th 2020, 08:24:13.000"
"January 25th 2020, 08:35:42.000",1,IqLX228BJzS0YkGfxii6,"rucio-transfers-v0-2020.01",,logs,"User Subscriptions",c5bb5a1b2c9f,c5bb5a1b2c9f,"6.3.0","7.652GB",2d6a234f,"January 25th 2020, 08:35:42.000","RAL_ECHO",DISK,"gsiftp://gridftp.echo.stfc.ac.uk:2811/dune:/protodune/RSE/protodune-sp/28/51/np04_raw_run003831_0001_dl6.root","12 hours","transfer-failed","7.652GB",c5bb5a1b2c9f,"store_rucio_logstash_prod",,"1,506,673",0,1579941348936,"ingest.rucio.transfers",,"rucio_transfer","rucio_transfer","np04_raw_run003831_0001_dl6.root",,gsiftp,"STAGING [110] bring-online timeout has been exceeded",fb54b49de7c246739c25e7d5cdc940f0,"protodune-sp","FNAL_DCACHE",TAPE,"srm://fndca4a.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/04/92/07/03/np04_raw_run003831_0001_dl6.root","January 24th 2020, 20:18:18.000","January 24th 2020, 20:15:42.000","rucio-conveyor","https://fts3-public.cern.ch:8446","4b91ff30-3ee6-11ea-a024-02163e00d0be","https://fts3-public.cern.ch:8449/fts3/ftsmon/#/job/4b91ff30-3ee6-11ea-a024-02163e00d0be","January 25th 2020, 08:25:15.000"
"January 25th 2020, 08:35:42.000",1,BWTX228BB7gmVRVExne9,"rucio-transfers-v0-2020.01",,logs,"User Subscriptions",c5bb5a1b2c9f,c5bb5a1b2c9f,"6.3.0","7.811GB",8e6211cf,"January 25th 2020, 08:35:42.000",LANCASTER,DISK,"gsiftp://fal-pygrid-30.lancs.ac.uk:2811/dpm/lancs.ac.uk/home/dune/protodune-sp/8d/ec/np04_raw_run004831_0125_dl4.root","an hour","transfer-done","7.811GB",c5bb5a1b2c9f,"store_rucio_logstash_prod",,"1,506,674",0,1579941348936,"ingest.rucio.transfers",,"rucio_transfer","rucio_transfer","np04_raw_run004831_0125_dl4.root",a1768f35017d412e8f4c4a8e52d89039,gsiftp,,378ea462547b4d77b72bdf793e72ccf4,"protodune-sp","FNAL_DCACHE",TAPE,"srm://fndca4a.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/05/85/25/18/np04_raw_run004831_0125_dl4.root","January 25th 2020, 07:42:11.000","January 24th 2020, 20:05:50.000","rucio-conveyor","https://fts3-public.cern.ch:8446","eb33d966-3ee4-11ea-9298-02163e00d613","https://fts3-public.cern.ch:8449/fts3/ftsmon/#/job/eb33d966-3ee4-11ea-9298-02163e00d613","January 25th 2020, 08:34:04.000"
"January 25th 2020, 08:35:40.000",1,I6LX228BJzS0YkGfxii6,"rucio-transfers-v0-2020.01",,logs,"User Subscriptions",c5bb5a1b2c9f,c5bb5a1b2c9f,"6.3.0","197.544MB",92fcf07f,"January 25th 2020, 08:35:40.000","RAL_ECHO",DISK,"gsiftp://gridftp.echo.stfc.ac.uk:2811/dune:/protodune/RSE/protodune-sp/c8/58/np04_raw_run003853_0002_dl1.root","12 hours","transfer-failed","197.544MB",c5bb5a1b2c9f,"store_rucio_logstash_prod",,"1,506,672",0,1579941348936,"ingest.rucio.transfers",,"rucio_transfer","rucio_transfer","np04_raw_run003853_0002_dl1.root",,gsiftp,"STAGING [110] bring-online timeout has been exceeded",f8881fe57692432e9bf77c64cf0cc6e0,"protodune-sp","FNAL_DCACHE",TAPE,"srm://fndca4a.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/04/92/06/75/np04_raw_run003853_0002_dl1.root","January 24th 2020, 20:16:49.000","January 24th 2020, 20:16:11.000","rucio-conveyor","https://fts3-public.cern.ch:8446","5d265174-3ee6-11ea-a0d8-02163e00d613","https://fts3-public.cern.ch:8449/fts3/ftsmon/#/job/5d265174-3ee6-11ea-a0d8-02163e00d613","January 25th 2020, 08:22:55.000"
"January 25th 2020, 08:35:38.000",1,"_2TX228BB7gmVRVExna1","rucio-transfers-v0-2020.01",,logs,"User Subscriptions",c5bb5a1b2c9f,c5bb5a1b2c9f,"6.3.0","2.171GB",21daf60e,"January 25th 2020, 08:35:38.000","RAL_ECHO",DISK,"gsiftp://gridftp.echo.stfc.ac.uk:2811/dune:/protodune/RSE/protodune-sp/0f/4b/np04_raw_run004586_0008_dl9.root","8 minutes","transfer-done","2.171GB",c5bb5a1b2c9f,"store_rucio_logstash_prod",,"1,506,670",0,1579941348927,"ingest.rucio.transfers",,"rucio_transfer","rucio_transfer","np04_raw_run004586_0008_dl9.root",,gsiftp,,a8b795f3987948ea8866e84e9217c431,"protodune-sp",MANCHESTER,DISK,"srm://bohr3226.tier2.hep.manchester.ac.uk:8446/srm/managerv2?SFN=/dpm/tier2.hep.manchester.ac.uk/home/dune/RSE/protodune-sp/0f/4b/np04_raw_run004586_0008_dl9.root","January 25th 2020, 08:21:50.000","January 24th 2020, 20:49:55.000","rucio-conveyor","https://fts3-public.cern.ch:8446","1350f75c-3eeb-11ea-a129-02163e00cbd2","https://fts3-public.cern.ch:8449/fts3/ftsmon/#/job/1350f75c-3eeb-11ea-a129-02163e00cbd2","January 25th 2020, 08:29:24.000"
"January 25th 2020, 08:35:38.000",1,BGTX228BB7gmVRVExne9,"rucio-transfers-v0-2020.01",,logs,"User Subscriptions",c5bb5a1b2c9f,c5bb5a1b2c9f,"6.3.0","7.691GB",d148d5f9,"January 25th 2020, 08:35:38.000","RAL_ECHO",DISK,"gsiftp://gridftp.echo.stfc.ac.uk:2811/dune:/protodune/RSE/protodune-sp/75/29/np04_raw_run003774_0019_dl5.root","12 hours","transfer-failed","7.691GB",c5bb5a1b2c9f,"store_rucio_logstash_prod",,"1,506,671",0,1579941348936,"ingest.rucio.transfers",,"rucio_transfer","rucio_transfer","np04_raw_run003774_0019_dl5.root",,gsiftp,"STAGING [110] bring-online timeout has been exceeded",9848c832173b4fbaa9a681397538ad3a,"protodune-sp","FNAL_DCACHE",TAPE,"srm://fndca4a.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/04/84/96/87/np04_raw_run003774_0019_dl5.root","January 24th 2020, 20:12:15.000","January 24th 2020, 20:06:54.000","rucio-conveyor","https://fts3-public.cern.ch:8446","114419ae-3ee5-11ea-8bef-02163e006de7","https://fts3-public.cern.ch:8449/fts3/ftsmon/#/job/114419ae-3ee5-11ea-8bef-02163e006de7","January 25th 2020, 08:19:14.000"
"January 25th 2020, 08:35:36.000",1,XaLX228BJzS0YkGfnxqx,"rucio-transfers-v0-2020.01",,logs,"User Subscriptions",c5bb5a1b2c9f,c5bb5a1b2c9f,"6.3.0","258.656KB",d10c02a8,"January 25th 2020, 08:35:36.000","RAL_ECHO",DISK,"gsiftp://gridftp.echo.stfc.ac.uk:2811/dune:/protodune/RSE/protodune-sp/44/58/np04_raw_run003923_0001_dl2.root","12 hours","transfer-failed","258.656KB",c5bb5a1b2c9f,"store_rucio_logstash_prod",,"1,506,668",0,1579941338933,"ingest.rucio.transfers",,"rucio_transfer","rucio_transfer","np04_raw_run003923_0001_dl2.root",,gsiftp,"STAGING [110] bring-online timeout has been exceeded",a4913c0a6b1e4183936c6f1becc2d36e,"protodune-sp","FNAL_DCACHE",TAPE,"srm://fndca4a.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/04/94/55/86/np04_raw_run003923_0001_dl2.root","January 24th 2020, 20:18:50.000","January 24th 2020, 20:17:57.000","rucio-conveyor","https://fts3-public.cern.ch:8446","9c36f788-3ee6-11ea-8bef-02163e006de7","https://fts3-public.cern.ch:8449/fts3/ftsmon/#/job/9c36f788-3ee6-11ea-8bef-02163e006de7","January 25th 2020, 08:24:16.000"
"January 25th 2020, 08:35:36.000",1,KWTX228BB7gmVRVEn2m0,"rucio-transfers-v0-2020.01",,logs,"User Subscriptions",c5bb5a1b2c9f,c5bb5a1b2c9f,"6.3.0","7.671GB",6564317c,"January 25th 2020, 08:35:36.000","RAL_ECHO",DISK,"gsiftp://gridftp.echo.stfc.ac.uk:2811/dune:/protodune/RSE/protodune-sp/81/f0/np04_raw_run003774_0008_dl6.root","12 hours","transfer-failed","7.671GB",c5bb5a1b2c9f,"store_rucio_logstash_prod",,"1,506,667",0,1579941338933,"ingest.rucio.transfers",,"rucio_transfer","rucio_transfer","np04_raw_run003774_0008_dl6.root",,gsiftp,"STAGING [110] bring-online timeout has been exceeded",dee1c7d2dbea419ca5fbee3e3f32c73d,"protodune-sp","FNAL_DCACHE",TAPE,"srm://fndca4a.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/04/85/04/30/np04_raw_run003774_0008_dl6.root","January 24th 2020, 20:12:15.000","January 24th 2020, 20:07:36.000","rucio-conveyor","https://fts3-public.cern.ch:8446","2a760cac-3ee5-11ea-bce2-02163e00cbd2","https://fts3-public.cern.ch:8449/fts3/ftsmon/#/job/2a760cac-3ee5-11ea-bce2-02163e00cbd2","January 25th 2020, 08:19:14.000"
"January 25th 2020, 08:35:36.000",1,sGTX228BB7gmVRVEn2iv,"rucio-transfers-v0-2020.01",,logs,"User Subscriptions",c5bb5a1b2c9f,c5bb5a1b2c9f,"6.3.0","7.808GB",a32d08bb,"January 25th 2020, 08:35:36.000",LANCASTER,DISK,"gsiftp://fal-pygrid-30.lancs.ac.uk:2811/dpm/lancs.ac.uk/home/dune/protodune-sp/99/35/np04_raw_run004843_0053_dl8.root","an hour","transfer-done","7.808GB",c5bb5a1b2c9f,"store_rucio_logstash_prod",,"1,506,669",0,1579941338933,"ingest.rucio.transfers",,"rucio_transfer","rucio_transfer","np04_raw_run004843_0053_dl8.root",ece91664deb64cb28207eb6da2745f68,gsiftp,,ae70a385726742aab0132e01aaf306d7,"protodune-sp","FNAL_DCACHE",TAPE,"srm://fndca4a.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/05/93/09/57/np04_raw_run004843_0053_dl8.root","January 25th 2020, 07:23:39.000","January 25th 2020, 04:33:20.000","rucio-conveyor","https://fts3-public.cern.ch:8446","d07cbd94-3f2b-11ea-8ba9-02163e006de7","https://fts3-public.cern.ch:8449/fts3/ftsmon/#/job/d07cbd94-3f2b-11ea-8ba9-02163e006de7","January 25th 2020, 08:26:03.000"
"January 25th 2020, 08:35:33.000",1,XqLX228BJzS0YkGfnxqy,"rucio-transfers-v0-2020.01",,logs,"User Subscriptions",c5bb5a1b2c9f,c5bb5a1b2c9f,"6.3.0","7.684GB",9515f0a9,"January 25th 2020, 08:35:33.000","RAL_ECHO",DISK,"gsiftp://gridftp.echo.stfc.ac.uk:2811/dune:/protodune/RSE/protodune-sp/4f/bc/np04_raw_run003774_0017_dl3.root","12 hours","transfer-failed","7.684GB",c5bb5a1b2c9f,"store_rucio_logstash_prod",,"1,506,666",0,1579941338933,"ingest.rucio.transfers",,"rucio_transfer","rucio_transfer","np04_raw_run003774_0017_dl3.root",,gsiftp,"STAGING [110] bring-online timeout has been exceeded",6badf4ed661441afba421c5ea23f7840,"protodune-sp","FNAL_DCACHE",TAPE,"srm://fndca4a.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/04/84/96/21/np04_raw_run003774_0017_dl3.root","January 24th 2020, 20:12:15.000","January 24th 2020, 20:08:00.000","rucio-conveyor","https://fts3-public.cern.ch:8446","38a18342-3ee5-11ea-8ac2-02163e00a0d4","https://fts3-public.cern.ch:8449/fts3/ftsmon/#/job/38a18342-3ee5-11ea-8ac2-02163e00a0d4","January 25th 2020, 08:19:14.000"
"January 25th 2020, 08:35:31.000",1,sWTX228BB7gmVRVEn2iw,"rucio-transfers-v0-2020.01",,logs,"User Subscriptions",c5bb5a1b2c9f,c5bb5a1b2c9f,"6.3.0","7.696GB",e98e4be4,"January 25th 2020, 08:35:31.000","RAL_ECHO",DISK,"gsiftp://gridftp.echo.stfc.ac.uk:2811/dune:/protodune/RSE/protodune-sp/46/e3/np04_raw_run003774_0001_dl8.root","12 hours","transfer-failed","7.696GB",c5bb5a1b2c9f,"store_rucio_logstash_prod",,"1,506,665",0,1579941338933,"ingest.rucio.transfers",,"rucio_transfer","rucio_transfer","np04_raw_run003774_0001_dl8.root",,gsiftp,"STAGING [110] bring-online timeout has been exceeded",cee9339c3f9443518d865ac5bbb86597,"protodune-sp","FNAL_DCACHE",TAPE,"srm://fndca4a.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/04/85/09/12/np04_raw_run003774_0001_dl8.root","January 24th 2020, 20:12:15.000","January 24th 2020, 20:08:33.000","rucio-conveyor","https://fts3-public.cern.ch:8446","4c470868-3ee5-11ea-8ac2-02163e00a0d4","https://fts3-public.cern.ch:8449/fts3/ftsmon/#/job/4c470868-3ee5-11ea-8ac2-02163e00a0d4","January 25th 2020, 08:19:14.000"
"January 25th 2020, 08:35:28.000",1,YKLX228BJzS0YkGfnxq1,"rucio-transfers-v0-2020.01",,logs,"User Subscriptions",c5bb5a1b2c9f,c5bb5a1b2c9f,"6.3.0","1.288GB",39febea5,"January 25th 2020, 08:35:28.000","RAL_ECHO",DISK,"gsiftp://gridftp.echo.stfc.ac.uk:2811/dune:/protodune/RSE/protodune-sp/e6/ff/np04_raw_run002644_1_dl2.root","11 minutes","transfer-done","1.288GB",c5bb5a1b2c9f,"store_rucio_logstash_prod",,"1,506,664",0,1579941338933,"ingest.rucio.transfers",,"rucio_transfer","rucio_transfer","np04_raw_run002644_1_dl2.root",,gsiftp,,eb5f8b9d3e8945f1920490d233a69f39,"protodune-sp","FNAL_DCACHE",TAPE,"srm://fndca4a.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/detector/None/raw/03/50/52/51/np04_raw_run002644_1_dl2.root","January 25th 2020, 08:13:02.000","January 24th 2020, 16:38:14.000","rucio-conveyor","https://fts3-public.cern.ch:8446","ea725e16-3ec7-11ea-af98-02163e00d613","https://fts3-public.cern.ch:8449/fts3/ftsmon/#/job/ea725e16-3ec7-11ea-af98-02163e00d613","January 25th 2020, 08:23:53.000"
"January 25th 2020, 08:35:28.000",1,X6LX228BJzS0YkGfnxq1,"rucio-transfers-v0-2020.01",,logs,"User Subscriptions",c5bb5a1b2c9f,c5bb5a1b2c9f,"6.3.0","7.693GB",48e262fb,"January 25th 2020, 08:35:28.000","RAL_ECHO",DISK,"gsiftp://gridftp.echo.stfc.ac.uk:2811/dune:/protodune/RSE/protodune-sp/e6/46/np04_raw_run003775_0022_dl2.root","12 hours","transfer-failed","7.693GB",c5bb5a1b2c9f,"store_rucio_logstash_prod",,"1,506,663",0,1579941338933,"ingest.rucio.transfers",,"rucio_transfer","rucio_transfer","np04_raw_run003775_0022_dl2.root",,gsiftp,"STAGING [110] bring-online timeout has been exceeded",4227788a57ca415a9fef93daae47fbcd,"protodune-sp","FNAL_DCACHE",TAPE,"srm://fndca4a.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/04/85/01/29/np04_raw_run003775_0022_dl2.root","January 24th 2020, 20:15:08.000","January 24th 2020, 20:10:17.000","rucio-conveyor","https://fts3-public.cern.ch:8446","8a4b53b2-3ee5-11ea-8b28-02163e00d0be","https://fts3-public.cern.ch:8449/fts3/ftsmon/#/job/8a4b53b2-3ee5-11ea-8b28-02163e00d0be","January 25th 2020, 08:21:40.000"
"January 25th 2020, 08:35:20.000",1,X6LX228BJzS0YkGfeA6f,"rucio-transfers-v0-2020.01",,logs,"User Subscriptions",c5bb5a1b2c9f,c5bb5a1b2c9f,"6.3.0","7.717GB",824227af,"January 25th 2020, 08:35:20.000","RAL_ECHO",DISK,"gsiftp://gridftp.echo.stfc.ac.uk:2811/dune:/protodune/RSE/protodune-sp/bd/9f/np04_raw_run003775_0009_dl10.root","12 hours","transfer-failed","7.717GB",c5bb5a1b2c9f,"store_rucio_logstash_prod",,"1,506,647",0,1579941328932,"ingest.rucio.transfers",,"rucio_transfer","rucio_transfer","np04_raw_run003775_0009_dl10.root",,gsiftp,"STAGING [110] bring-online timeout has been exceeded",3c0eb29d24ec43a7bf245f320e6ef6ff,"protodune-sp","FNAL_DCACHE",TAPE,"srm://fndca4a.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/04/84/95/20/np04_raw_run003775_0009_dl10.root","January 24th 2020, 20:18:01.000","January 24th 2020, 20:13:05.000","rucio-conveyor","https://fts3-public.cern.ch:8446","ee821ad2-3ee5-11ea-ac58-02163e00d0be","https://fts3-public.cern.ch:8449/fts3/ftsmon/#/job/ee821ad2-3ee5-11ea-ac58-02163e00d0be","January 25th 2020, 08:24:13.000"
"January 25th 2020, 08:35:17.000",1,nqHX228BJzS0YkGfUfNy,"rucio-transfers-v0-2020.01",,logs,"User Subscriptions",c5bb5a1b2c9f,c5bb5a1b2c9f,"6.3.0","415.48MB",5069fd71,"January 25th 2020, 08:35:17.000","RAL_ECHO",DISK,"gsiftp://gridftp.echo.stfc.ac.uk:2811/dune:/protodune/RSE/protodune-sp/1c/d8/np04_raw_run003784_0001_dl13.root","12 hours","transfer-failed","415.48MB",c5bb5a1b2c9f,"store_rucio_logstash_prod",,"1,506,642",0,1579941318909,"ingest.rucio.transfers",,"rucio_transfer","rucio_transfer","np04_raw_run003784_0001_dl13.root",,gsiftp,"STAGING [110] bring-online timeout has been exceeded",edd1f79b04be44938c6dc03526ce0c3b,"protodune-sp","FNAL_DCACHE",TAPE,"srm://fndca4a.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/04/85/05/35/np04_raw_run003784_0001_dl13.root","January 24th 2020, 20:15:08.000","January 24th 2020, 20:14:23.000","rucio-conveyor","https://fts3-public.cern.ch:8446","1cc8c044-3ee6-11ea-a024-02163e00d0be","https://fts3-public.cern.ch:8449/fts3/ftsmon/#/job/1cc8c044-3ee6-11ea-a024-02163e00d0be","January 25th 2020, 08:21:40.000"
"January 25th 2020, 08:35:17.000",1,naHX228BJzS0YkGfUfNw,"rucio-transfers-v0-2020.01",,logs,"User Subscriptions",c5bb5a1b2c9f,c5bb5a1b2c9f,"6.3.0","7.653GB",a7ab4b6e,"January 25th 2020, 08:35:17.000","RAL_ECHO",DISK,"gsiftp://gridftp.echo.stfc.ac.uk:2811/dune:/protodune/RSE/protodune-sp/a2/92/np04_raw_run003044_0008_dl9.root","5 minutes","transfer-failed","7.653GB",c5bb5a1b2c9f,"store_rucio_logstash_prod",,"1,506,641",0,1579941318909,"ingest.rucio.transfers",,"rucio_transfer","rucio_transfer","np04_raw_run003044_0008_dl9.root",,gsiftp,"TRANSFER [110] TRANSFER  Operation timed out",b13a0ba18bb04c98980364a096ffa175,"protodune-sp","FNAL_DCACHE",TAPE,"srm://fndca4a.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/04/79/68/70/np04_raw_run003044_0008_dl9.root","January 25th 2020, 08:25:25.000","January 24th 2020, 16:39:42.000","rucio-conveyor","https://fts3-public.cern.ch:8446","1f236862-3ec8-11ea-8b5c-02163e006de7","https://fts3-public.cern.ch:8449/fts3/ftsmon/#/job/1f236862-3ec8-11ea-8b5c-02163e006de7","January 25th 2020, 08:30:28.000"
"January 25th 2020, 08:35:17.000",1,J2TX228BB7gmVRVEUUB0,"rucio-transfers-v0-2020.01",,logs,"User Subscriptions",c5bb5a1b2c9f,c5bb5a1b2c9f,"6.3.0","7.688GB",92a0af0f,"January 25th 2020, 08:35:17.000","RAL_ECHO",DISK,"gsiftp://gridftp.echo.stfc.ac.uk:2811/dune:/protodune/RSE/protodune-sp/9e/f8/np04_raw_run004931_0011_dl5.root","35 minutes","transfer-done","7.688GB",c5bb5a1b2c9f,"store_rucio_logstash_prod",,"1,506,640",0,1579941318909,"ingest.rucio.transfers",,"rucio_transfer","rucio_transfer","np04_raw_run004931_0011_dl5.root",,gsiftp,,8216385e60884d7d8cc7842be71b08d2,"protodune-sp",PRAGUE,DISK,"gsiftp://golias100.farm.particle.cz:2811/dpm/farm.particle.cz/home/dune/RSE/protodune-sp/9e/f8/np04_raw_run004931_0011_dl5.root","January 25th 2020, 07:46:20.000","January 24th 2020, 23:42:29.000","rucio-conveyor","https://fts3-public.cern.ch:8446","2ee205fc-3f03-11ea-80dd-02163e00d0be","https://fts3-public.cern.ch:8449/fts3/ftsmon/#/job/2ee205fc-3f03-11ea-80dd-02163e00d0be","January 25th 2020, 08:21:11.000"
"January 25th 2020, 08:35:13.000",1,KGTX228BB7gmVRVEUUB0,"rucio-transfers-v0-2020.01",,logs,"User Subscriptions",c5bb5a1b2c9f,c5bb5a1b2c9f,"6.3.0","2.206GB",2a555bb2,"January 25th 2020, 08:35:13.000","RAL_ECHO",DISK,"gsiftp://gridftp.echo.stfc.ac.uk:2811/dune:/protodune/RSE/protodune-sp/37/68/np04_raw_run004586_0016_dl5.root","7 minutes","transfer-done","2.206GB",c5bb5a1b2c9f,"store_rucio_logstash_prod",,"1,506,646",0,1579941318910,"ingest.rucio.transfers",,"rucio_transfer","rucio_transfer","np04_raw_run004586_0016_dl5.root",,gsiftp,,4eb4bf029aea45b9a37d508ec947658e,"protodune-sp",MANCHESTER,DISK,"srm://bohr3226.tier2.hep.manchester.ac.uk:8446/srm/managerv2?SFN=/dpm/tier2.hep.manchester.ac.uk/home/dune/RSE/protodune-sp/37/68/np04_raw_run004586_0016_dl5.root","January 25th 2020, 08:22:34.000","January 24th 2020, 20:50:01.000","rucio-conveyor","https://fts3-public.cern.ch:8446","1739c6dc-3eeb-11ea-b5a1-02163e00a0d4","https://fts3-public.cern.ch:8449/fts3/ftsmon/#/job/1739c6dc-3eeb-11ea-b5a1-02163e00a0d4","January 25th 2020, 08:29:26.000"
"January 25th 2020, 08:35:11.000",1,oKHX228BJzS0YkGfUfNz,"rucio-transfers-v0-2020.01",,logs,"User Subscriptions",c5bb5a1b2c9f,c5bb5a1b2c9f,"6.3.0","7.115GB",4a28b8f4,"January 25th 2020, 08:35:11.000","RAL_ECHO",DISK,"gsiftp://gridftp.echo.stfc.ac.uk:2811/dune:/protodune/RSE/protodune-sp/d1/2b/np04_raw_run003936_0003_dl1.root","12 hours","transfer-failed","7.115GB",c5bb5a1b2c9f,"store_rucio_logstash_prod",,"1,506,645",0,1579941318910,"ingest.rucio.transfers",,"rucio_transfer","rucio_transfer","np04_raw_run003936_0003_dl1.root",,gsiftp,"STAGING [110] bring-online timeout has been exceeded",47bd9fb209554076a5967a93eaadb049,"protodune-sp","FNAL_DCACHE",TAPE,"srm://fndca4a.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/04/94/75/12/np04_raw_run003936_0003_dl1.root","January 24th 2020, 20:18:01.000","January 24th 2020, 20:17:58.000","rucio-conveyor","https://fts3-public.cern.ch:8446","9ceb62ea-3ee6-11ea-8545-02163e00d613","https://fts3-public.cern.ch:8449/fts3/ftsmon/#/job/9ceb62ea-3ee6-11ea-8545-02163e00d613","January 25th 2020, 08:24:13.000"
"January 25th 2020, 08:35:10.000",1,JmTX228BB7gmVRVEUUBy,"rucio-transfers-v0-2020.01",,logs,"User Subscriptions",c5bb5a1b2c9f,c5bb5a1b2c9f,"6.3.0","7.702GB",2373d743,"January 25th 2020, 08:35:10.000","RAL_ECHO",DISK,"gsiftp://gridftp.echo.stfc.ac.uk:2811/dune:/protodune/RSE/protodune-sp/7a/45/np04_raw_run003774_0025_dl14.root","12 hours","transfer-failed","7.702GB",c5bb5a1b2c9f,"store_rucio_logstash_prod",,"1,506,644",0,1579941318910,"ingest.rucio.transfers",,"rucio_transfer","rucio_transfer","np04_raw_run003774_0025_dl14.root",,gsiftp,"STAGING [110] bring-online timeout has been exceeded",7aea4599feb74a7b98c0a27763fbe077,"protodune-sp","FNAL_DCACHE",TAPE,"srm://fndca4a.fnal.gov:8443/srm/managerv2?SFN=/pnfs/fnal.gov/usr/dune/tape_backed/dunepro/protodune/np04/beam/detector/None/raw/04/84/95/28/np04_raw_run003774_0025_dl14.root","January 24th 2020, 20:11:59.000","January 24th 2020, 20:08:15.000","rucio-conveyor","https://fts3-public.cern.ch:8446","41350132-3ee5-11ea-80cc-02163e006de7","https://fts3-public.cern.ch:8449/fts3/ftsmon/#/job/41350132-3ee5-11ea-80cc-02163e006de7","January 25th 2020, 08:18:22.000"
